Period,Method,Scope,Regime,Trades,TotalTrades,CoveragePct
RecentB,primary,8,LOW,38,100,38.0
RecentB,primary,8,NORMAL,34,100,34.0
RecentB,primary,8,HIGH,28,100,28.000000000000004
RecentB,primary,8,INSUFFICIENT_VOL_HISTORY,0,100,0.0
RecentB,primary,9,LOW,19,57,33.33333333333333
RecentB,primary,9,NORMAL,22,57,38.59649122807017
RecentB,primary,9,HIGH,16,57,28.07017543859649
RecentB,primary,9,INSUFFICIENT_VOL_HISTORY,0,57,0.0
RecentB,primary,10,LOW,28,69,40.57971014492754
RecentB,primary,10,NORMAL,21,69,30.434782608695656
RecentB,primary,10,HIGH,20,69,28.985507246376812
RecentB,primary,10,INSUFFICIENT_VOL_HISTORY,0,69,0.0
RecentB,primary,11,LOW,29,70,41.42857142857143
RecentB,primary,11,NORMAL,21,70,30.0
RecentB,primary,11,HIGH,20,70,28.57142857142857
RecentB,primary,11,INSUFFICIENT_VOL_HISTORY,0,70,0.0
RecentB,primary,12,LOW,32,94,34.04255319148936
RecentB,primary,12,NORMAL,38,94,40.42553191489361
RecentB,primary,12,HIGH,24,94,25.53191489361702
RecentB,primary,12,INSUFFICIENT_VOL_HISTORY,0,94,0.0
RecentB,primary,13,LOW,14,38,36.84210526315789
RecentB,primary,13,NORMAL,15,38,39.473684210526315
RecentB,primary,13,HIGH,9,38,23.684210526315788
RecentB,primary,13,INSUFFICIENT_VOL_HISTORY,0,38,0.0
RecentB,primary,14,LOW,6,13,46.15384615384615
RecentB,primary,14,NORMAL,5,13,38.46153846153847
RecentB,primary,14,HIGH,2,13,15.384615384615385
RecentB,primary,14,INSUFFICIENT_VOL_HISTORY,0,13,0.0
RecentB,primary,15,LOW,2,11,18.181818181818183
RecentB,primary,15,NORMAL,3,11,27.27272727272727
RecentB,primary,15,HIGH,6,11,54.54545454545454
RecentB,primary,15,INSUFFICIENT_VOL_HISTORY,0,11,0.0
RecentB,primary,16,LOW,4,9,44.44444444444444
RecentB,primary,16,NORMAL,0,9,0.0
RecentB,primary,16,HIGH,5,9,55.55555555555556
RecentB,primary,16,INSUFFICIENT_VOL_HISTORY,0,9,0.0
RecentB,primary,17,LOW,25,54,46.2962962962963
RecentB,primary,17,NORMAL,13,54,24.074074074074073
RecentB,primary,17,HIGH,16,54,29.629629629629626
RecentB,primary,17,INSUFFICIENT_VOL_HISTORY,0,54,0.0
RecentB,primary,18,LOW,72,167,43.11377245508982
RecentB,primary,18,NORMAL,46,167,27.54491017964072
RecentB,primary,18,HIGH,49,167,29.34131736526946
RecentB,primary,18,INSUFFICIENT_VOL_HISTORY,0,167,0.0
RecentB,primary,19,LOW,48,107,44.85981308411215
RecentB,primary,19,NORMAL,29,107,27.102803738317753
RecentB,primary,19,HIGH,30,107,28.037383177570092
RecentB,primary,19,INSUFFICIENT_VOL_HISTORY,0,107,0.0
RecentB,primary,20,LOW,67,141,47.5177304964539
RecentB,primary,20,NORMAL,38,141,26.95035460992908
RecentB,primary,20,HIGH,36,141,25.53191489361702
RecentB,primary,20,INSUFFICIENT_VOL_HISTORY,0,141,0.0
RecentB,primary,21,LOW,40,102,39.21568627450981
RecentB,primary,21,NORMAL,28,102,27.450980392156865
RecentB,primary,21,HIGH,34,102,33.33333333333333
RecentB,primary,21,INSUFFICIENT_VOL_HISTORY,0,102,0.0
RecentB,primary,22,LOW,31,79,39.24050632911392
RecentB,primary,22,NORMAL,17,79,21.518987341772153
RecentB,primary,22,HIGH,31,79,39.24050632911392
RecentB,primary,22,INSUFFICIENT_VOL_HISTORY,0,79,0.0
RecentB,primary,23,LOW,30,78,38.46153846153847
RecentB,primary,23,NORMAL,16,78,20.51282051282051
RecentB,primary,23,HIGH,32,78,41.02564102564102
RecentB,primary,23,INSUFFICIENT_VOL_HISTORY,0,78,0.0
RecentB,primary,24,LOW,30,78,38.46153846153847
RecentB,primary,24,NORMAL,16,78,20.51282051282051
RecentB,primary,24,HIGH,32,78,41.02564102564102
RecentB,primary,24,INSUFFICIENT_VOL_HISTORY,0,78,0.0
RecentB,primary,25,LOW,93,173,53.75722543352601
RecentB,primary,25,NORMAL,34,173,19.653179190751445
RecentB,primary,25,HIGH,46,173,26.589595375722542
RecentB,primary,25,INSUFFICIENT_VOL_HISTORY,0,173,0.0
RecentB,primary,26,LOW,31,87,35.63218390804598
RecentB,primary,26,NORMAL,33,87,37.93103448275862
RecentB,primary,26,HIGH,23,87,26.436781609195403
RecentB,primary,26,INSUFFICIENT_VOL_HISTORY,0,87,0.0
RecentB,primary,27,LOW,44,98,44.89795918367347
RecentB,primary,27,NORMAL,30,98,30.612244897959183
RecentB,primary,27,HIGH,24,98,24.489795918367346
RecentB,primary,27,INSUFFICIENT_VOL_HISTORY,0,98,0.0
RecentB,primary,28,LOW,41,98,41.83673469387755
RecentB,primary,28,NORMAL,25,98,25.510204081632654
RecentB,primary,28,HIGH,32,98,32.6530612244898
RecentB,primary,28,INSUFFICIENT_VOL_HISTORY,0,98,0.0
RecentB,robustness,Portfolio,LOW,1222,2780,43.9568345323741
RecentB,robustness,Portfolio,NORMAL,761,2780,27.37410071942446
RecentB,robustness,Portfolio,HIGH,797,2780,28.66906474820144
RecentB,robustness,Portfolio,INSUFFICIENT_VOL_HISTORY,0,2780,0.0
RecentB,robustness,JPY,LOW,674,1605,41.993769470404985
RecentB,robustness,JPY,NORMAL,483,1605,30.093457943925234
RecentB,robustness,JPY,HIGH,448,1605,27.91277258566978
RecentB,robustness,JPY,INSUFFICIENT_VOL_HISTORY,0,1605,0.0
RecentB,robustness,AUD_nonJPY,LOW,548,1175,46.638297872340424
RecentB,robustness,AUD_nonJPY,NORMAL,278,1175,23.659574468085108
RecentB,robustness,AUD_nonJPY,HIGH,349,1175,29.70212765957447
RecentB,robustness,AUD_nonJPY,INSUFFICIENT_VOL_HISTORY,0,1175,0.0
RecentB,robustness,Long,LOW,713,1611,44.258224705152074
RecentB,robustness,Long,NORMAL,457,1611,28.367473618870264
RecentB,robustness,Long,HIGH,441,1611,27.37430167597765
RecentB,robustness,Long,INSUFFICIENT_VOL_HISTORY,0,1611,0.0
RecentB,robustness,Short,LOW,509,1169,43.541488451668094
RecentB,robustness,Short,NORMAL,304,1169,26.00513259195894
RecentB,robustness,Short,HIGH,356,1169,30.453378956372966
RecentB,robustness,Short,INSUFFICIENT_VOL_HISTORY,0,1169,0.0
RecentB,robustness,1,LOW,64,147,43.53741496598639
RecentB,robustness,1,NORMAL,52,147,35.374149659863946
RecentB,robustness,1,HIGH,31,147,21.08843537414966
RecentB,robustness,1,INSUFFICIENT_VOL_HISTORY,0,147,0.0
RecentB,robustness,2,LOW,78,172,45.348837209302324
RecentB,robustness,2,NORMAL,56,172,32.55813953488372
RecentB,robustness,2,HIGH,38,172,22.093023255813954
RecentB,robustness,2,INSUFFICIENT_VOL_HISTORY,0,172,0.0
RecentB,robustness,3,LOW,78,173,45.08670520231214
RecentB,robustness,3,NORMAL,56,173,32.369942196531795
RecentB,robustness,3,HIGH,39,173,22.54335260115607
RecentB,robustness,3,INSUFFICIENT_VOL_HISTORY,0,173,0.0
RecentB,robustness,4,LOW,73,161,45.3416149068323
RecentB,robustness,4,NORMAL,44,161,27.32919254658385
RecentB,robustness,4,HIGH,44,161,27.32919254658385
RecentB,robustness,4,INSUFFICIENT_VOL_HISTORY,0,161,0.0
RecentB,robustness,5,LOW,96,219,43.83561643835616
RecentB,robustness,5,NORMAL,58,219,26.48401826484018
RecentB,robustness,5,HIGH,65,219,29.68036529680365
RecentB,robustness,5,INSUFFICIENT_VOL_HISTORY,0,219,0.0
RecentB,robustness,6,LOW,43,84,51.19047619047619
RecentB,robustness,6,NORMAL,21,84,25.0
RecentB,robustness,6,HIGH,20,84,23.809523809523807
RecentB,robustness,6,INSUFFICIENT_VOL_HISTORY,0,84,0.0
RecentB,robustness,7,LOW,48,101,47.524752475247524
RecentB,robustness,7,NORMAL,27,101,26.732673267326735
RecentB,robustness,7,HIGH,26,101,25.742574257425744
RecentB,robustness,7,INSUFFICIENT_VOL_HISTORY,0,101,0.0
RecentB,robustness,8,LOW,36,100,36.0
RecentB,robustness,8,NORMAL,31,100,31.0
RecentB,robustness,8,HIGH,33,100,33.0
RecentB,robustness,8,INSUFFICIENT_VOL_HISTORY,0,100,0.0
RecentB,robustness,9,LOW,18,57,31.57894736842105
RecentB,robustness,9,NORMAL,17,57,29.82456140350877
RecentB,robustness,9,HIGH,22,57,38.59649122807017
RecentB,robustness,9,INSUFFICIENT_VOL_HISTORY,0,57,0.0
RecentB,robustness,10,LOW,25,69,36.231884057971016
RecentB,robustness,10,NORMAL,20,69,28.985507246376812
RecentB,robustness,10,HIGH,24,69,34.78260869565217
RecentB,robustness,10,INSUFFICIENT_VOL_HISTORY,0,69,0.0
RecentB,robustness,11,LOW,26,70,37.142857142857146
RecentB,robustness,11,NORMAL,20,70,28.57142857142857
RecentB,robustness,11,HIGH,24,70,34.285714285714285
RecentB,robustness,11,INSUFFICIENT_VOL_HISTORY,0,70,0.0
RecentB,robustness,12,LOW,33,94,35.1063829787234
RecentB,robustness,12,NORMAL,28,94,29.78723404255319
RecentB,robustness,12,HIGH,33,94,35.1063829787234
RecentB,robustness,12,INSUFFICIENT_VOL_HISTORY,0,94,0.0
RecentB,robustness,13,LOW,15,38,39.473684210526315
RecentB,robustness,13,NORMAL,12,38,31.57894736842105
RecentB,robustness,13,HIGH,11,38,28.947368421052634
RecentB,robustness,13,INSUFFICIENT_VOL_HISTORY,0,38,0.0
RecentB,robustness,14,LOW,8,13,61.53846153846154
RecentB,robustness,14,NORMAL,4,13,30.76923076923077
RecentB,robustness,14,HIGH,1,13,7.6923076923076925
RecentB,robustness,14,INSUFFICIENT_VOL_HISTORY,0,13,0.0
RecentB,robustness,15,LOW,0,11,0.0
RecentB,robustness,15,NORMAL,5,11,45.45454545454545
RecentB,robustness,15,HIGH,6,11,54.54545454545454
RecentB,robustness,15,INSUFFICIENT_VOL_HISTORY,0,11,0.0
RecentB,robustness,16,LOW,1,9,11.11111111111111
RecentB,robustness,16,NORMAL,4,9,44.44444444444444
RecentB,robustness,16,HIGH,4,9,44.44444444444444
RecentB,robustness,16,INSUFFICIENT_VOL_HISTORY,0,9,0.0
RecentB,robustness,17,LOW,28,54,51.85185185185185
RecentB,robustness,17,NORMAL,9,54,16.666666666666664
RecentB,robustness,17,HIGH,17,54,31.48148148148148
RecentB,robustness,17,INSUFFICIENT_VOL_HISTORY,0,54,0.0
RecentB,robustness,18,LOW,79,167,47.30538922155689
RecentB,robustness,18,NORMAL,45,167,26.94610778443114
RecentB,robustness,18,HIGH,43,167,25.748502994011975
RecentB,robustness,18,INSUFFICIENT_VOL_HISTORY,0,167,0.0
RecentB,robustness,19,LOW,55,107,51.4018691588785
RecentB,robustness,19,NORMAL,18,107,16.822429906542055
RecentB,robustness,19,HIGH,34,107,31.775700934579437
RecentB,robustness,19,INSUFFICIENT_VOL_HISTORY,0,107,0.0
RecentB,robustness,20,LOW,73,141,51.77304964539007
RecentB,robustness,20,NORMAL,37,141,26.24113475177305
RecentB,robustness,20,HIGH,31,141,21.98581560283688
RecentB,robustness,20,INSUFFICIENT_VOL_HISTORY,0,141,0.0
RecentB,robustness,21,LOW,46,102,45.09803921568628
RecentB,robustness,21,NORMAL,25,102,24.509803921568626
RecentB,robustness,21,HIGH,31,102,30.392156862745097
RecentB,robustness,21,INSUFFICIENT_VOL_HISTORY,0,102,0.0
RecentB,robustness,22,LOW,29,79,36.708860759493675
RecentB,robustness,22,NORMAL,21,79,26.582278481012654
RecentB,robustness,22,HIGH,29,79,36.708860759493675
RecentB,robustness,22,INSUFFICIENT_VOL_HISTORY,0,79,0.0
RecentB,robustness,23,LOW,31,78,39.743589743589745
RecentB,robustness,23,NORMAL,20,78,25.64102564102564
RecentB,robustness,23,HIGH,27,78,34.61538461538461
RecentB,robustness,23,INSUFFICIENT_VOL_HISTORY,0,78,0.0
RecentB,robustness,24,LOW,31,78,39.743589743589745
RecentB,robustness,24,NORMAL,20,78,25.64102564102564
RecentB,robustness,24,HIGH,27,78,34.61538461538461
RecentB,robustness,24,INSUFFICIENT_VOL_HISTORY,0,78,0.0
RecentB,robustness,25,LOW,84,173,48.554913294797686
RecentB,robustness,25,NORMAL,42,173,24.277456647398843
RecentB,robustness,25,HIGH,47,173,27.167630057803464
RecentB,robustness,25,INSUFFICIENT_VOL_HISTORY,0,173,0.0
RecentB,robustness,26,LOW,32,87,36.7816091954023
RecentB,robustness,26,NORMAL,28,87,32.18390804597701
RecentB,robustness,26,HIGH,27,87,31.03448275862069
RecentB,robustness,26,INSUFFICIENT_VOL_HISTORY,0,87,0.0
RecentB,robustness,27,LOW,54,98,55.10204081632652
RecentB,robustness,27,NORMAL,18,98,18.367346938775512
RecentB,robustness,27,HIGH,26,98,26.53061224489796
RecentB,robustness,27,INSUFFICIENT_VOL_HISTORY,0,98,0.0
RecentB,robustness,28,LOW,38,98,38.775510204081634
RecentB,robustness,28,NORMAL,23,98,23.46938775510204
RecentB,robustness,28,HIGH,37,98,37.755102040816325
RecentB,robustness,28,INSUFFICIENT_VOL_HISTORY,0,98,0.0
Monitor2026,primary,Portfolio,LOW,509,995,51.15577889447236
Monitor2026,primary,Portfolio,NORMAL,193,995,19.396984924623116
Monitor2026,primary,Portfolio,HIGH,293,995,29.447236180904525
Monitor2026,primary,Portfolio,INSUFFICIENT_VOL_HISTORY,0,995,0.0
Monitor2026,primary,JPY,LOW,255,568,44.8943661971831
Monitor2026,primary,JPY,NORMAL,129,568,22.711267605633804
Monitor2026,primary,JPY,HIGH,184,568,32.3943661971831
Monitor2026,primary,JPY,INSUFFICIENT_VOL_HISTORY,0,568,0.0
Monitor2026,primary,AUD_nonJPY,LOW,254,427,59.4847775175644
Monitor2026,primary,AUD_nonJPY,NORMAL,64,427,14.988290398126464
Monitor2026,primary,AUD_nonJPY,HIGH,109,427,25.526932084309134
Monitor2026,primary,AUD_nonJPY,INSUFFICIENT_VOL_HISTORY,0,427,0.0
Monitor2026,primary,Long,LOW,281,571,49.21190893169877
Monitor2026,primary,Long,NORMAL,117,571,20.490367775831874
Monitor2026,primary,Long,HIGH,173,571,30.297723292469353
Monitor2026,primary,Long,INSUFFICIENT_VOL_HISTORY,0,571,0.0
Monitor2026,primary,Short,LOW,228,424,53.77358490566038
Monitor2026,primary,Short,NORMAL,76,424,17.92452830188679
Monitor2026,primary,Short,HIGH,120,424,28.30188679245283
Monitor2026,primary,Short,INSUFFICIENT_VOL_HISTORY,0,424,0.0
Monitor2026,primary,1,LOW,26,48,54.166666666666664
Monitor2026,primary,1,NORMAL,10,48,20.833333333333336
Monitor2026,primary,1,HIGH,12,48,25.0
Monitor2026,primary,1,INSUFFICIENT_VOL_HISTORY,0,48,0.0
Monitor2026,primary,2,LOW,29,58,50.0
Monitor2026,primary,2,NORMAL,10,58,17.24137931034483
Monitor2026,primary,2,HIGH,19,58,32.758620689655174
Monitor2026,primary,2,INSUFFICIENT_VOL_HISTORY,0,58,0.0
Monitor2026,primary,3,LOW,29,58,50.0
Monitor2026,primary,3,NORMAL,10,58,17.24137931034483
Monitor2026,primary,3,HIGH,19,58,32.758620689655174
Monitor2026,primary,3,INSUFFICIENT_VOL_HISTORY,0,58,0.0
Monitor2026,primary,4,LOW,25,62,40.32258064516129
Monitor2026,primary,4,NORMAL,12,62,19.35483870967742
Monitor2026,primary,4,HIGH,25,62,40.32258064516129
Monitor2026,primary,4,INSUFFICIENT_VOL_HISTORY,0,62,0.0
Monitor2026,primary,5,LOW,33,79,41.77215189873418
Monitor2026,primary,5,NORMAL,16,79,20.253164556962027
Monitor2026,primary,5,HIGH,30,79,37.9746835443038
Monitor2026,primary,5,INSUFFICIENT_VOL_HISTORY,0,79,0.0
Monitor2026,primary,6,LOW,14,28,50.0
Monitor2026,primary,6,NORMAL,7,28,25.0
Monitor2026,primary,6,HIGH,7,28,25.0
Monitor2026,primary,6,INSUFFICIENT_VOL_HISTORY,0,28,0.0
Monitor2026,primary,7,LOW,17,36,47.22222222222222
Monitor2026,primary,7,NORMAL,8,36,22.22222222222222
Monitor2026,primary,7,HIGH,11,36,30.555555555555557
Monitor2026,primary,7,INSUFFICIENT_VOL_HISTORY,0,36,0.0
Monitor2026,primary,8,LOW,12,36,33.33333333333333
Monitor2026,primary,8,NORMAL,14,36,38.88888888888889
Monitor2026,primary,8,HIGH,10,36,27.77777777777778
Monitor2026,primary,8,INSUFFICIENT_VOL_HISTORY,0,36,0.0
Monitor2026,primary,9,LOW,6,20,30.0
Monitor2026,primary,9,NORMAL,4,20,20.0
Monitor2026,primary,9,HIGH,10,20,50.0
Monitor2026,primary,9,INSUFFICIENT_VOL_HISTORY,0,20,0.0
Monitor2026,primary,10,LOW,9,25,36.0
Monitor2026,primary,10,NORMAL,5,25,20.0
Monitor2026,primary,10,HIGH,11,25,44.0
Monitor2026,primary,10,INSUFFICIENT_VOL_HISTORY,0,25,0.0
Monitor2026,primary,11,LOW,9,25,36.0
Monitor2026,primary,11,NORMAL,5,25,20.0
Monitor2026,primary,11,HIGH,11,25,44.0
Monitor2026,primary,11,INSUFFICIENT_VOL_HISTORY,0,25,0.0
Monitor2026,primary,12,LOW,23,33,69.6969696969697
Monitor2026,primary,12,NORMAL,8,33,24.242424242424242
Monitor2026,primary,12,HIGH,2,33,6.0606060606060606
Monitor2026,primary,12,INSUFFICIENT_VOL_HISTORY,0,33,0.0
Monitor2026,primary,13,LOW,7,15,46.666666666666664
Monitor2026,primary,13,NORMAL,6,15,40.0
Monitor2026,primary,13,HIGH,2,15,13.333333333333334
Monitor2026,primary,13,INSUFFICIENT_VOL_HISTORY,0,15,0.0
Monitor2026,primary,14,LOW,3,6,50.0
Monitor2026,primary,14,NORMAL,1,6,16.666666666666664
Monitor2026,primary,14,HIGH,2,6,33.33333333333333
Monitor2026,primary,14,INSUFFICIENT_VOL_HISTORY,0,6,0.0
Monitor2026,primary,15,LOW,0,5,0.0
Monitor2026,primary,15,NORMAL,1,5,20.0
Monitor2026,primary,15,HIGH,4,5,80.0
Monitor2026,primary,15,INSUFFICIENT_VOL_HISTORY,0,5,0.0
Monitor2026,primary,16,LOW,1,4,25.0
Monitor2026,primary,16,NORMAL,2,4,50.0
Monitor2026,primary,16,HIGH,1,4,25.0
Monitor2026,primary,16,INSUFFICIENT_VOL_HISTORY,0,4,0.0
Monitor2026,primary,17,LOW,11,19,57.89473684210527
Monitor2026,primary,17,NORMAL,3,19,15.789473684210526
Monitor2026,primary,17,HIGH,5,19,26.31578947368421
Monitor2026,primary,17,INSUFFICIENT_VOL_HISTORY,0,19,0.0
Monitor2026,primary,18,LOW,36,61,59.01639344262295
Monitor2026,primary,18,NORMAL,12,61,19.672131147540984
Monitor2026,primary,18,HIGH,13,61,21.311475409836063
Monitor2026,primary,18,INSUFFICIENT_VOL_HISTORY,0,61,0.0
Monitor2026,primary,19,LOW,28,44,63.63636363636363
Monitor2026,primary,19,NORMAL,6,44,13.636363636363635
Monitor2026,primary,19,HIGH,10,44,22.727272727272727
Monitor2026,primary,19,INSUFFICIENT_VOL_HISTORY,0,44,0.0
Monitor2026,primary,20,LOW,35,54,64.81481481481481
Monitor2026,primary,20,NORMAL,10,54,18.51851851851852
Monitor2026,primary,20,HIGH,9,54,16.666666666666664
Monitor2026,primary,20,INSUFFICIENT_VOL_HISTORY,0,54,0.0
Monitor2026,primary,21,LOW,26,35,74.28571428571429
Monitor2026,primary,21,NORMAL,3,35,8.571428571428571
Monitor2026,primary,21,HIGH,6,35,17.142857142857142
Monitor2026,primary,21,INSUFFICIENT_VOL_HISTORY,0,35,0.0
Monitor2026,primary,22,LOW,20,29,68.96551724137932
Monitor2026,primary,22,NORMAL,2,29,6.896551724137931
Monitor2026,primary,22,HIGH,7,29,24.137931034482758
Monitor2026,primary,22,INSUFFICIENT_VOL_HISTORY,0,29,0.0
Monitor2026,primary,23,LOW,20,27,74.07407407407408
Monitor2026,primary,23,NORMAL,2,27,7.4074074074074066
Monitor2026,primary,23,HIGH,5,27,18.51851851851852
Monitor2026,primary,23,INSUFFICIENT_VOL_HISTORY,0,27,0.0
Monitor2026,primary,24,LOW,20,27,74.07407407407408
Monitor2026,primary,24,NORMAL,2,27,7.4074074074074066
Monitor2026,primary,24,HIGH,5,27,18.51851851851852
Monitor2026,primary,24,INSUFFICIENT_VOL_HISTORY,0,27,0.0
Monitor2026,primary,25,LOW,15,61,24.59016393442623
Monitor2026,primary,25,NORMAL,15,61,24.59016393442623
Monitor2026,primary,25,HIGH,31,61,50.81967213114754
Monitor2026,primary,25,INSUFFICIENT_VOL_HISTORY,0,61,0.0
Monitor2026,primary,26,LOW,12,30,40.0
Monitor2026,primary,26,NORMAL,10,30,33.33333333333333
Monitor2026,primary,26,HIGH,8,30,26.666666666666668
Monitor2026,primary,26,INSUFFICIENT_VOL_HISTORY,0,30,0.0
Monitor2026,primary,27,LOW,20,35,57.14285714285714
Monitor2026,primary,27,NORMAL,7,35,20.0
Monitor2026,primary,27,HIGH,8,35,22.857142857142858
Monitor2026,primary,27,INSUFFICIENT_VOL_HISTORY,0,35,0.0
Monitor2026,primary,28,LOW,23,35,65.71428571428571
Monitor2026,primary,28,NORMAL,2,35,5.714285714285714
Monitor2026,primary,28,HIGH,10,35,28.57142857142857
Monitor2026,primary,28,INSUFFICIENT_VOL_HISTORY,0,35,0.0
Monitor2026,robustness,Portfolio,LOW,462,995,46.4321608040201
Monitor2026,robustness,Portfolio,NORMAL,245,995,24.623115577889447
Monitor2026,robustness,Portfolio,HIGH,288,995,28.94472361809045
Monitor2026,robustness,Portfolio,INSUFFICIENT_VOL_HISTORY,0,995,0.0
Monitor2026,robustness,JPY,LOW,280,568,49.29577464788733
Monitor2026,robustness,JPY,NORMAL,129,568,22.711267605633804
Monitor2026,robustness,JPY,HIGH,159,568,27.992957746478876
Monitor2026,robustness,JPY,INSUFFICIENT_VOL_HISTORY,0,568,0.0
Monitor2026,robustness,AUD_nonJPY,LOW,182,427,42.62295081967213
Monitor2026,robustness,AUD_nonJPY,NORMAL,116,427,27.166276346604217
Monitor2026,robustness,AUD_nonJPY,HIGH,129,427,30.210772833723652
Monitor2026,robustness,AUD_nonJPY,INSUFFICIENT_VOL_HISTORY,0,427,0.0
Monitor2026,robustness,Long,LOW,266,571,46.58493870402802
Monitor2026,robustness,Long,NORMAL,129,571,22.59194395796848
Monitor2026,robustness,Long,HIGH,176,571,30.823117338003502
Monitor2026,robustness,Long,INSUFFICIENT_VOL_HISTORY,0,571,0.0
Monitor2026,robustness,Short,LOW,196,424,46.22641509433962
Monitor2026,robustness,Short,NORMAL,116,424,27.358490566037734
Monitor2026,robustness,Short,HIGH,112,424,26.41509433962264
Monitor2026,robustness,Short,INSUFFICIENT_VOL_HISTORY,0,424,0.0
Monitor2026,robustness,1,LOW,25,48,52.083333333333336
Monitor2026,robustness,1,NORMAL,7,48,14.583333333333334
Monitor2026,robustness,1,HIGH,16,48,33.33333333333333
Monitor2026,robustness,1,INSUFFICIENT_VOL_HISTORY,0,48,0.0
Monitor2026,robustness,2,LOW,27,58,46.55172413793103
Monitor2026,robustness,2,NORMAL,8,58,13.793103448275861
Monitor2026,robustness,2,HIGH,23,58,39.6551724137931
Monitor2026,robustness,2,INSUFFICIENT_VOL_HISTORY,0,58,0.0
Monitor2026,robustness,3,LOW,27,58,46.55172413793103
Monitor2026,robustness,3,NORMAL,8,58,13.793103448275861
Monitor2026,robustness,3,HIGH,23,58,39.6551724137931
Monitor2026,robustness,3,INSUFFICIENT_VOL_HISTORY,0,58,0.0
Monitor2026,robustness,4,LOW,25,62,40.32258064516129
Monitor2026,robustness,4,NORMAL,20,62,32.25806451612903
Monitor2026,robustness,4,HIGH,17,62,27.419354838709676
Monitor2026,robustness,4,INSUFFICIENT_VOL_HISTORY,0,62,0.0
Monitor2026,robustness,5,LOW,37,79,46.835443037974684
Monitor2026,robustness,5,NORMAL,23,79,29.11392405063291
Monitor2026,robustness,5,HIGH,19,79,24.050632911392405
Monitor2026,robustness,5,INSUFFICIENT_VOL_HISTORY,0,79,0.0
Monitor2026,robustness,6,LOW,13,28,46.42857142857143
Monitor2026,robustness,6,NORMAL,7,28,25.0
Monitor2026,robustness,6,HIGH,8,28,28.57142857142857
Monitor2026,robustness,6,INSUFFICIENT_VOL_HISTORY,0,28,0.0
Monitor2026,robustness,7,LOW,16,36,44.44444444444444
Monitor2026,robustness,7,NORMAL,10,36,27.77777777777778
Monitor2026,robustness,7,HIGH,10,36,27.77777777777778
Monitor2026,robustness,7,INSUFFICIENT_VOL_HISTORY,0,36,0.0
Monitor2026,robustness,8,LOW,17,36,47.22222222222222
Monitor2026,robustness,8,NORMAL,11,36,30.555555555555557
Monitor2026,robustness,8,HIGH,8,36,22.22222222222222
Monitor2026,robustness,8,INSUFFICIENT_VOL_HISTORY,0,36,0.0
Monitor2026,robustness,9,LOW,8,20,40.0
Monitor2026,robustness,9,NORMAL,4,20,20.0
Monitor2026,robustness,9,HIGH,8,20,40.0
Monitor2026,robustness,9,INSUFFICIENT_VOL_HISTORY,0,20,0.0
Monitor2026,robustness,10,LOW,13,25,52.0
Monitor2026,robustness,10,NORMAL,5,25,20.0
Monitor2026,robustness,10,HIGH,7,25,28.000000000000004
Monitor2026,robustness,10,INSUFFICIENT_VOL_HISTORY,0,25,0.0
Monitor2026,robustness,11,LOW,13,25,52.0
Monitor2026,robustness,11,NORMAL,5,25,20.0
Monitor2026,robustness,11,HIGH,7,25,28.000000000000004
Monitor2026,robustness,11,INSUFFICIENT_VOL_HISTORY,0,25,0.0
Monitor2026,robustness,12,LOW,24,33,72.72727272727273
Monitor2026,robustness,12,NORMAL,9,33,27.27272727272727
Monitor2026,robustness,12,HIGH,0,33,0.0
Monitor2026,robustness,12,INSUFFICIENT_VOL_HISTORY,0,33,0.0
Monitor2026,robustness,13,LOW,11,15,73.33333333333333
Monitor2026,robustness,13,NORMAL,4,15,26.666666666666668
Monitor2026,robustness,13,HIGH,0,15,0.0
Monitor2026,robustness,13,INSUFFICIENT_VOL_HISTORY,0,15,0.0
Monitor2026,robustness,14,LOW,3,6,50.0
Monitor2026,robustness,14,NORMAL,1,6,16.666666666666664
Monitor2026,robustness,14,HIGH,2,6,33.33333333333333
Monitor2026,robustness,14,INSUFFICIENT_VOL_HISTORY,0,6,0.0
Monitor2026,robustness,15,LOW,0,5,0.0
Monitor2026,robustness,15,NORMAL,0,5,0.0
Monitor2026,robustness,15,HIGH,5,5,100.0
Monitor2026,robustness,15,INSUFFICIENT_VOL_HISTORY,0,5,0.0
Monitor2026,robustness,16,LOW,2,4,50.0
Monitor2026,robustness,16,NORMAL,1,4,25.0
Monitor2026,robustness,16,HIGH,1,4,25.0
Monitor2026,robustness,16,INSUFFICIENT_VOL_HISTORY,0,4,0.0
Monitor2026,robustness,17,LOW,7,19,36.84210526315789
Monitor2026,robustness,17,NORMAL,5,19,26.31578947368421
Monitor2026,robustness,17,HIGH,7,19,36.84210526315789
Monitor2026,robustness,17,INSUFFICIENT_VOL_HISTORY,0,19,0.0
Monitor2026,robustness,18,LOW,22,61,36.0655737704918
Monitor2026,robustness,18,NORMAL,18,61,29.508196721311474
Monitor2026,robustness,18,HIGH,21,61,34.42622950819672
Monitor2026,robustness,18,INSUFFICIENT_VOL_HISTORY,0,61,0.0
Monitor2026,robustness,19,LOW,20,44,45.45454545454545
Monitor2026,robustness,19,NORMAL,10,44,22.727272727272727
Monitor2026,robustness,19,HIGH,14,44,31.818181818181817
Monitor2026,robustness,19,INSUFFICIENT_VOL_HISTORY,0,44,0.0
Monitor2026,robustness,20,LOW,23,54,42.592592592592595
Monitor2026,robustness,20,NORMAL,16,54,29.629629629629626
